model_name,scan_name,mean_ssim,mean_mse,mean_psnr,mean_mae,sample_avg_ssim,sample_avg_psnr,sample_avg_mse,sample_avg_mae,mean_std,rmv,ause,spearman_corr_uncert_err,pearson_corr_uncert_err,mpiw_95
MC Dropout 30% (10),p31_02,0.9634512662887573,0.0002346011606277898,36.29669843656986,0.009753278456628323,0.9620612263679504,36.08102176379941,0.0002465460420353338,0.009964916482567787,0.0024219134356826544,0.0034561362117528915,0.19951715687104263,0.6728261113166809,0.5200941562652588,0.009493729
MC Dropout 30% (10),p31_03,0.9574689865112305,0.0002780601498670876,35.5586124750017,0.010494436137378216,0.955954498052597,35.357517183810955,0.0002912383031798527,0.010714730340987444,0.0025787593331187963,0.0036301708314567804,0.20532909233848567,0.6729263067245483,0.5392865538597107,0.0101085445
MC Dropout 30% (10),p31_04,0.955802321434021,0.00028238524100743234,35.4915800562495,0.01075125765055418,0.954080992937088,35.27740164022341,0.000296660847379826,0.010987786855548621,0.0027176232542842627,0.0037783049046993256,0.20599814896226168,0.6588970422744751,0.529705822467804,0.01065289
MC Dropout 30% (10),p31_05,0.959855854511261,0.0002446290454827249,36.11491979254038,0.010165993124246597,0.9584658443927765,35.92472452807799,0.00025558045017533005,0.010368789359927178,0.00242834584787488,0.0033092910889536142,0.2306814859078318,0.6584202647209167,0.49928975105285645,0.009518946
MC Dropout 30% (15),p02_01,0.9365739822387695,0.0004829633980989456,33.16085781476205,0.013425377197563648,0.9358372569084168,33.09319002790453,0.0004905475303530693,0.01352717528740565,0.001930450787767768,0.002753933658823371,0.1794253198750791,0.6664307117462158,0.5356508493423462,0.007567233
MC Dropout 30% (15),p02_02,0.951586127281189,0.0003937644069083035,34.04763543103766,0.012088507413864136,0.9508845925331115,33.967668045253475,0.0004010821246386816,0.012196646630764007,0.001889147562906146,0.002705123508349061,0.1705675834772688,0.6574742794036865,0.5416147112846375,0.007405321
MC Dropout 30% (15),p16_01,0.9577711224555969,0.0002757133624982089,35.595421852231844,0.010730694979429245,0.9570186138153076,35.49943873539634,0.00028187476952249807,0.010837085793415706,0.0018306715646758676,0.0024822147097438574,0.20642448237767813,0.6129015684127808,0.5246499180793762,0.007176099
MC Dropout 30% (15),p16_02,0.964067816734314,0.00024569727247580886,36.09599664664731,0.009718796238303185,0.9633014639218648,35.977317570180766,0.0002525040627612422,0.009838054577509562,0.0018304511904716492,0.0026089854072779417,0.15749165716607988,0.6446006298065186,0.5547779202461243,0.007175233
MC Dropout 30% (15),p22_01,0.9363999366760254,0.000492692575789988,33.074239819055926,0.01379017811268568,0.9354526917139689,32.98321367042838,0.0005031282780691981,0.013919327594339847,0.0022561512887477875,0.003230437869206071,0.17372146191963247,0.6535045504570007,0.5505584478378296,0.008843956
MC Dropout 30% (15),p22_02,0.95416259765625,0.00030163032351993024,35.20525000085469,0.011734561994671822,0.9533254901568095,35.10010412182789,0.0003090221822882692,0.01186671641965707,0.0021089583169668913,0.002718796255066991,0.23115276341305352,0.5976684093475342,0.4629301428794861,0.008266962
