model_name,scan_name,mean_ssim,mean_mse,mean_psnr,mean_mae,sample_avg_ssim,sample_avg_psnr,sample_avg_mse,sample_avg_mae,mean_std,rmv,ause,spearman_corr_uncert_err,pearson_corr_uncert_err,mpiw_95
Ensemble (06),p27_01,0.8957339525222778,0.0015650009736418724,28.054853879276532,0.025959031656384468,0.8751590649286906,27.087071750634465,0.0019563144111695388,0.029077200839916866,0.01580267772078514,0.019781645387411118,0.20311155756334595,0.6527330279350281,0.5085965991020203,0.06194539
Ensemble (06),p27_02,0.9052351117134094,0.00147456512786448,28.313360409843288,0.024954194203019142,0.8888072073459625,27.539184344338718,0.001763379977395137,0.02736622343460719,0.013439026661217213,0.01699455827474594,0.19970546307670106,0.6691694855690002,0.5070476531982422,0.052679997
Ensemble (06),p27_03,0.9155452847480774,0.0008946445886977017,30.48349460575616,0.020740648731589317,0.9027849733829498,29.712500680550946,0.0010690931230783463,0.022633449484904606,0.010872975923120975,0.013207895681262016,0.2470409283691173,0.5497923493385315,0.4440612494945526,0.042621274
Ensemble (06),p27_04,0.8965471386909485,0.001241051941178739,29.062100417927663,0.02324146032333374,0.8815468947092692,28.291695188809808,0.0014821585888663928,0.02546640858054161,0.01232923660427332,0.015527608804404736,0.2577277901640713,0.6131100058555603,0.4685131311416626,0.04832968
Ensemble (06),p28_01,0.8391320109367371,0.0024313651956617832,26.141498044026797,0.0375906266272068,0.8257158001263937,25.617031737610834,0.0027436186016226807,0.039984080319603287,0.01610703207552433,0.01767069473862648,0.5162128958619557,0.16808269917964935,0.18849121034145355,0.06313843
Ensemble (06),p28_02,0.8960741758346558,0.0013098337221890688,28.8278383267947,0.027560347691178322,0.8860642413298289,28.26541325051082,0.0014911284864259262,0.029381308394173782,0.01202954351902008,0.013464572839438915,0.44192124590250326,0.20266303420066833,0.21706248819828033,0.047154985
Ensemble (06),p28_03,0.8651918172836304,0.0019374073017388582,27.12779067818499,0.03367475047707558,0.8522436420122782,26.536894911258113,0.0022200243159507713,0.03604330432911714,0.015226474963128567,0.016811219975352287,0.45748624059519044,0.18346066772937775,0.20435088872909546,0.059686683
Ensemble (06),p29_01,0.8947104215621948,0.0012802821584045887,28.92694306653687,0.026089558377861977,0.8872383336226145,28.449602485724046,0.0014293441781774163,0.027554865926504135,0.01033797301352024,0.012209095992147923,0.33263433543145304,0.37645357847213745,0.3336030840873718,0.040524103
Ensemble (06),p29_02,0.8645240664482117,0.001960609806701541,27.076088294111592,0.031854890286922455,0.8540526032447815,26.583854981701084,0.002195961346539358,0.033762107292811074,0.013134637847542763,0.015341165475547314,0.31885392649816957,0.39349162578582764,0.35891199111938477,0.05148684
Ensemble (06),p29_03,0.841789960861206,0.0027087728958576918,25.672274047897513,0.03708954155445099,0.8244572381178538,25.043717155522135,0.0031308240722864866,0.040076023588577904,0.017880231142044067,0.020543884485960007,0.3444427439655328,0.397163987159729,0.3600066006183624,0.0700892
Ensemble (07),p08_01,0.858957827091217,0.002651551039889455,25.765000087004232,0.037581153213977814,0.8423139367784772,25.17392455835872,0.003039060759225062,0.04049605503678322,0.01785903610289097,0.019685275852680206,0.423903738446943,0.2810344696044922,0.2849304974079132,0.07000613
Ensemble (07),p08_02,0.8558398485183716,0.0022170967422425747,26.542153561839072,0.03477727621793747,0.8423616204942975,25.96619005001532,0.0025319381550486597,0.03719480761459896,0.01572205126285553,0.01774377003312111,0.35000584878638447,0.3301240801811218,0.32085949182510376,0.061629336
Ensemble (07),p14_01,0.9531047344207764,0.00043285684660077095,33.636557087521695,0.013593428768217564,0.9425169314656939,32.47409576520321,0.0005660902825184166,0.015505153153623854,0.008962856605648994,0.011542679741978645,0.1936199703201172,0.6586103439331055,0.5139568448066711,0.035133753
Ensemble (07),p14_02,0.9353561997413635,0.0005931122577749193,32.2686310036559,0.01664431206882,0.9233369997569493,31.298812869159768,0.0007419500283763877,0.01852688565850258,0.009854797273874283,0.012199906632304192,0.21874427884218295,0.5975828766822815,0.4752518832683563,0.038630098
Ensemble (07),p14_03,0.9463028311729431,0.00045612538815476,33.409157540500985,0.014076778665184975,0.9366490840911865,32.418409043561056,0.0005733309912362269,0.01573608336704118,0.008443349041044712,0.010826154612004757,0.21189324399100795,0.6380915641784668,0.5009832978248596,0.033097308
Ensemble (07),p23_01,0.928256094455719,0.0007665185839869082,31.154773113573857,0.018403053283691406,0.9182415178843907,30.363559629774795,0.000919758275683437,0.02021273970603943,0.00992823950946331,0.012379001826047897,0.22169166842130195,0.6102799773216248,0.4930545687675476,0.038917992
Ensemble (07),p23_02,0.9265315532684326,0.0009800224797800183,30.087639623356218,0.02064916491508484,0.9146995714732579,29.304172372739764,0.0011746356197233712,0.02270145128880228,0.011264169588685036,0.013950386084616184,0.21756746591271006,0.6073464155197144,0.5095915198326111,0.044154733
Ensemble (07),p06_01,0.879378616809845,0.0017765513621270657,27.504222320441098,0.031024638563394547,0.8679222209112984,26.945888716873032,0.0020205164660832713,0.03310004195996693,0.013862216845154762,0.015619378536939621,0.3644700140597636,0.31008821725845337,0.3363972008228302,0.054338917
Ensemble (07),p06_02,0.9049174189567566,0.0011945251608267426,29.228046980755668,0.025965118780732155,0.8942515424319676,28.634447825322393,0.0013699989898928574,0.027799436024257114,0.011890915222465992,0.013246651738882065,0.4124432444338707,0.23782600462436676,0.26514434814453125,0.04661157
Ensemble (07),p16_01,0.9388444423675537,0.000515032559633255,32.881653146052635,0.016828438267111778,0.928848147392273,32.06670855652403,0.0006215146692868854,0.01844428506280695,0.00905584916472435,0.010319017805159092,0.3419038867793411,0.32983192801475525,0.30363306403160095,0.035498284
